,total_rate,580026,600111,600089,600584,600175
14:08:47,787,23,3,7,8,5
14:08:48,794,13,6,6,5,4
14:08:49,785,22,7,10,6,1
14:08:50,732,22,4,6,7,7
14:08:51,757,19,3,2,5,6
14:08:52,742,13,4,8,9,2
14:08:53,763,14,6,4,5,1
14:08:54,714,14,4,4,5,2
14:08:55,774,20,5,5,5,6
14:08:56,703,13,3,3,8,1
14:08:57,761,4,5,7,3,5
14:08:58,745,20,6,4,5,0
14:08:59,677,14,8,3,5,1
14:09:00,734,21,10,4,5,2
14:09:01,724,13,7,4,1,2
14:09:02,704,9,2,6,1,5
14:09:03,722,16,6,5,4,3
14:09:04,740,26,1,4,8,2
14:09:05,769,18,5,5,4,1
14:09:06,747,17,5,4,6,3
14:09:07,727,10,5,4,3,3
14:09:08,706,15,5,6,7,2
14:09:09,706,26,6,3,5,8
14:09:10,739,8,10,0,0,2
14:09:11,716,15,8,2,4,5
14:09:12,726,8,6,7,4,3
14:09:13,766,18,4,6,3,3
14:09:14,733,13,10,6,4,0
14:09:15,693,14,8,3,7,1
14:09:16,735,14,10,8,6,6
14:09:17,759,14,1,5,8,3
14:09:18,707,5,4,7,4,2
14:09:19,711,11,5,6,6,4
14:09:20,733,14,8,2,6,2
14:09:21,767,15,6,3,12,3
14:09:22,765,12,4,3,5,3
14:09:23,818,15,8,3,6,4
14:09:24,709,11,6,4,6,1
14:09:25,737,15,6,4,1,4
14:09:26,711,11,6,8,5,2
14:09:27,746,21,6,3,2,2
14:09:28,757,22,10,3,8,2
14:09:29,740,11,5,4,6,2
14:09:30,762,14,7,5,4,4
14:09:31,791,7,7,5,4,3
14:09:32,700,12,5,2,4,6
14:09:33,747,14,8,8,4,4
14:09:34,740,13,7,2,4,2
14:09:35,736,12,7,3,6,3
14:09:36,687,18,8,7,8,3
14:09:37,700,8,6,4,7,5
14:09:38,720,10,7,2,4,3
14:09:39,674,11,5,4,4,4
14:09:40,730,14,6,3,4,1
14:09:41,706,10,6,6,5,3
14:09:42,723,10,8,2,6,1
14:09:43,713,20,5,1,6,3
14:09:44,724,18,4,3,5,3
14:09:45,725,22,5,6,4,5
14:09:46,732,21,2,6,4,4
14:09:47,688,17,5,4,8,5
14:09:48,675,21,6,4,5,3
14:09:49,726,20,8,6,5,0
14:09:50,739,20,10,7,4,2
14:09:51,677,13,7,4,7,0
14:09:52,727,16,10,4,3,5
14:09:53,733,25,5,5,6,1
14:09:54,752,19,10,1,6,5
14:09:55,705,16,2,6,3,1
14:09:56,742,24,4,2,5,0
14:09:57,828,20,4,4,7,6
14:09:58,720,13,5,6,4,6
14:09:59,738,21,13,6,5,4
14:10:00,757,23,3,3,3,2
14:10:01,732,18,8,2,5,6
14:10:02,654,13,3,8,6,2
14:10:03,721,18,6,4,7,5
14:10:04,750,33,3,4,5,3
14:10:05,751,20,6,7,3,4
14:10:06,719,15,10,5,3,1
14:10:07,745,13,8,5,6,2
14:10:08,729,22,3,6,3,1
14:10:09,709,14,7,8,7,4
14:10:10,739,16,1,3,4,2
14:10:11,760,22,8,4,6,4
14:10:12,740,26,8,5,6,2
14:10:13,746,35,9,2,8,2
14:10:14,741,23,8,4,5,6
14:10:15,749,22,4,3,7,6
14:10:16,704,17,9,7,4,4
14:10:17,724,25,9,4,3,6
14:10:18,721,21,3,8,5,4
14:10:19,677,28,7,12,2,1
14:10:20,718,16,6,7,10,4
14:10:21,684,17,8,4,9,2
14:10:22,661,19,4,3,2,2
14:10:23,739,11,7,6,6,5
14:10:24,713,12,6,6,6,1
14:10:25,707,11,12,1,6,2
14:10:26,743,11,3,6,3,4
14:10:27,657,13,2,3,6,4
14:10:28,703,12,2,5,3,2
14:10:29,686,10,7,1,2,3
14:10:30,745,17,8,2,2,3
14:10:31,698,17,3,5,6,3
14:10:32,796,17,5,2,8,5
14:10:33,749,12,6,1,7,4
14:10:34,741,14,7,11,4,1
14:10:35,733,16,5,4,7,2
14:10:36,754,17,4,6,3,2
14:10:37,707,11,9,7,7,3
14:10:38,729,16,4,1,6,1
14:10:39,730,5,10,5,8,1
14:10:40,729,16,6,5,5,3
14:10:41,705,14,4,5,9,3
14:10:42,689,15,5,5,2,3
14:10:43,711,8,4,0,3,4
14:10:44,706,16,8,4,2,3
14:10:45,700,14,5,6,4,1
14:10:46,701,13,6,3,3,3
14:10:47,669,11,1,7,2,5
14:10:48,643,7,9,1,4,1
14:10:49,673,16,6,6,5,4
14:10:50,688,17,5,5,3,1
14:10:51,756,19,6,5,11,3
14:10:52,740,11,4,2,2,4
14:10:53,739,17,7,2,7,1
14:10:54,726,16,7,2,4,1
14:10:55,769,16,4,4,7,7
14:10:56,732,18,9,2,6,1
14:10:57,725,12,4,8,5,2
14:10:58,767,11,8,5,6,9
14:10:59,716,10,5,5,1,2
14:11:00,784,11,7,8,8,4
14:11:01,727,16,6,3,7,4
14:11:02,709,13,6,4,1,2
14:11:03,746,11,6,1,2,2
14:11:04,675,9,6,2,4,2
14:11:05,690,11,6,2,4,6
14:11:06,683,13,7,3,2,3
14:11:07,668,9,4,5,2,5
14:11:08,754,20,9,3,10,5
14:11:09,718,12,7,1,6,4
14:11:10,684,28,6,1,3,1
14:11:11,735,29,6,2,3,1
14:11:12,686,16,7,6,4,2
14:11:13,722,8,11,5,10,3
14:11:14,741,11,6,2,3,4
14:11:15,705,15,8,6,6,2
14:11:16,725,12,9,2,8,5
14:11:17,699,16,5,5,2,1
14:11:18,672,12,9,1,2,1
14:11:19,683,22,7,1,5,4
14:11:20,772,21,9,0,3,8
14:11:21,739,14,11,7,2,4
14:11:22,640,12,7,4,6,4
14:11:23,696,11,8,3,4,6
14:11:24,723,10,6,8,5,3
14:11:25,682,15,5,7,3,0
14:11:26,711,8,7,8,3,2
14:11:27,678,13,5,5,6,5
14:11:28,721,13,6,2,8,0
14:11:29,722,10,7,7,5,5
14:11:30,722,12,4,4,2,3
14:11:31,747,16,6,6,6,5
14:11:32,681,15,4,4,4,1
14:11:33,723,11,4,6,4,1
14:11:34,699,16,12,6,4,0
14:11:35,735,8,6,4,5,0
14:11:36,737,6,5,3,4,0
14:11:37,741,9,6,2,1,3
14:11:38,697,6,6,4,8,0
14:11:39,669,10,2,4,2,2
14:11:40,715,14,4,3,6,3
14:11:41,702,16,3,3,6,5
14:11:42,677,22,2,4,7,4
14:11:43,723,13,4,3,5,3
14:11:44,759,12,9,3,3,1
14:11:45,712,8,6,1,6,5
14:11:46,704,15,5,7,3,2
14:11:47,694,11,6,4,2,4
14:11:48,718,27,4,8,3,1
14:11:49,735,26,6,9,5,3
14:11:50,715,32,5,5,4,4
14:11:51,712,24,6,4,3,5
14:11:52,755,26,4,4,9,2
14:11:53,699,16,3,5,7,2
14:11:54,689,16,9,7,4,5
14:11:55,672,16,7,2,4,4
14:11:56,784,18,10,5,1,6
14:11:57,746,16,7,7,1,4
14:11:58,761,14,7,4,11,3
14:11:59,712,15,5,6,5,6
14:12:00,707,22,4,8,6,1
14:12:01,724,11,6,6,7,2
14:12:02,732,17,4,3,7,4
14:12:03,680,7,4,4,6,6
14:12:04,694,14,9,4,8,2
14:12:05,769,16,1,3,8,2
14:12:06,730,12,7,5,5,5
14:12:07,724,12,4,5,5,4
14:12:08,739,14,7,3,6,5
14:12:09,725,11,2,2,3,3
14:12:10,726,26,12,4,3,4
14:12:11,707,19,5,4,9,3
14:12:12,713,22,11,5,9,4
14:12:13,676,14,9,3,5,4
14:12:14,706,10,3,0,2,4
14:12:15,777,21,8,8,1,1
14:12:16,743,14,5,4,4,2
14:12:17,728,21,4,3,4,3
14:12:18,878,18,4,4,2,1
14:12:19,749,21,5,0,8,2
14:12:20,826,18,11,4,4,6
14:12:21,773,22,10,1,6,1
14:12:22,741,19,7,1,6,1
14:12:23,781,20,9,0,6,4
14:12:24,786,31,6,3,3,1
14:12:25,812,21,16,9,4,3
14:12:26,802,27,12,4,3,4
14:12:27,797,26,13,8,3,2
14:12:28,750,32,12,4,1,5
14:12:29,738,17,11,4,4,4
14:12:30,747,20,10,4,2,2
14:12:31,789,22,10,6,5,5
14:12:32,751,23,3,3,3,1
14:12:33,840,38,15,4,3,0
14:12:34,764,31,11,7,2,6
14:12:35,757,26,12,7,3,4
14:12:36,772,29,9,5,5,0
14:12:37,796,33,7,4,7,2
14:12:38,781,18,9,4,4,4
14:12:39,743,19,9,0,4,3
14:12:40,876,32,15,7,5,0
14:12:41,812,30,20,8,3,3
14:12:42,810,29,18,4,4,3
14:12:43,828,27,9,6,3,1
14:12:44,866,34,15,9,2,5
14:12:45,798,33,13,4,6,2
14:12:46,781,42,13,0,1,3
14:12:47,863,36,24,11,3,5
14:12:48,833,24,18,3,1,5
14:12:49,792,29,21,5,6,2
14:12:50,779,29,21,6,3,0
14:12:51,786,34,19,1,5,3
14:12:52,846,36,22,5,3,3
14:12:53,780,21,28,1,7,2
14:12:54,865,33,31,5,9,3
14:12:55,905,38,27,5,3,1
14:12:56,840,33,21,5,1,1
14:12:57,872,40,26,4,5,1
14:12:58,854,35,17,5,3,2
14:12:59,822,40,26,1,3,3
14:13:00,923,42,20,6,2,3
14:13:01,816,35,24,7,5,4
14:13:02,878,41,28,4,2,2
14:13:03,849,48,22,3,5,2
14:13:04,837,52,34,2,2,5
14:13:05,896,31,26,5,7,4
14:13:06,954,52,18,6,3,7
14:13:07,857,30,25,6,3,1
14:13:08,856,36,25,4,3,5
14:13:09,1114,40,35,6,7,7
14:13:10,936,43,32,2,1,7
14:13:11,901,39,27,7,1,6
14:13:12,1021,36,40,4,3,6
14:13:13,1019,36,34,5,5,2
14:13:14,882,37,36,7,5,2
14:13:15,874,36,41,2,3,6
14:13:16,884,31,31,6,3,8
14:13:17,916,27,34,3,9,5
14:13:18,899,29,23,7,14,3
14:13:19,912,47,35,5,2,5
14:13:20,883,37,31,5,8,5
14:13:21,905,30,34,4,7,5
14:13:22,894,35,37,2,3,5
14:13:23,861,32,42,3,2,5
14:13:24,878,27,38,5,3,3
14:13:25,899,32,35,10,8,3
14:13:26,949,37,38,5,5,4
14:13:27,987,43,31,8,5,6
14:13:28,947,39,31,5,6,2
14:13:29,946,34,44,4,2,4
14:13:30,981,34,36,7,2,2
14:13:31,989,48,24,8,4,3
14:13:32,1012,39,27,5,6,4
14:13:33,917,38,25,6,2,6
14:13:34,899,39,41,8,4,3
14:13:35,939,35,22,7,4,0
14:13:36,985,42,34,7,8,3
14:13:37,951,41,35,9,7,3
14:13:38,935,31,28,7,5,2
14:13:39,901,31,31,5,5,1
14:13:40,925,27,35,6,6,7
14:13:41,875,29,30,5,1,1
14:13:42,929,29,30,8,3,3
14:13:43,907,27,36,8,6,4
14:13:44,898,30,24,4,5,1
14:13:45,874,24,22,7,2,1
14:13:46,931,26,24,5,8,3
14:13:47,984,28,25,6,3,0
14:13:48,927,37,35,4,2,4
14:13:49,969,30,31,3,2,1
14:13:50,910,25,26,8,3,2
14:13:51,878,23,20,7,3,2
14:13:52,904,26,36,5,4,4
14:13:53,901,27,20,7,4,5
14:13:54,907,26,22,6,6,3
14:13:55,917,33,18,10,4,2
14:13:56,914,21,27,8,4,0
14:13:57,1016,21,26,6,3,4
14:13:58,963,20,28,6,8,2
14:13:59,959,19,26,2,11,2
14:14:00,916,23,26,8,3,3
14:14:01,946,18,24,8,6,2
14:14:02,917,26,23,7,4,6
14:14:03,904,17,20,5,1,3
14:14:04,984,20,32,3,8,4
14:14:05,903,29,16,3,6,1
14:14:06,922,22,20,5,4,4
14:14:07,963,29,35,4,1,9
14:14:08,883,20,23,9,1,4
14:14:09,934,24,22,10,4,4
14:14:10,904,21,24,4,10,8
14:14:11,910,17,21,4,4,9
14:14:12,916,22,27,5,2,8
14:14:13,904,28,21,7,2,1
14:14:14,900,16,12,5,2,3
14:14:15,919,22,26,7,5,3
14:14:16,905,33,24,5,2,3
14:14:17,899,23,22,6,6,1
14:14:18,921,26,20,1,9,4
14:14:19,929,20,24,7,3,3
14:14:20,887,17,15,10,8,4
14:14:21,862,25,22,8,5,2
14:14:22,916,30,26,3,6,6
14:14:23,887,22,22,8,4,5
14:14:24,944,14,18,6,16,7
14:14:25,913,30,20,6,12,2
14:14:26,905,12,21,3,8,5
14:14:27,967,24,23,3,7,4
14:14:28,953,25,26,11,5,8
14:14:29,966,25,12,5,11,6
14:14:30,973,19,12,6,7,6
14:14:31,982,18,28,7,7,1
14:14:32,967,25,34,10,8,3
14:14:33,960,26,20,6,17,5
14:14:34,952,27,20,5,6,4
14:14:35,897,26,20,5,5,2
14:14:36,874,17,18,7,11,2
14:14:37,913,28,17,6,6,5
14:14:38,917,13,24,3,8,4
14:14:39,944,10,27,6,14,4
14:14:40,965,27,23,4,3,4
14:14:41,930,25,19,6,9,3
14:14:42,935,20,22,6,8,3
14:14:43,886,23,23,11,9,1
14:14:44,907,18,25,4,6,6
14:14:45,906,32,16,3,6,5
14:14:46,974,25,23,10,10,4
14:14:47,918,27,24,4,6,6
14:14:48,904,23,24,7,8,2
14:14:49,923,16,20,4,8,6
14:14:50,953,15,24,8,12,6
14:14:51,912,17,18,9,12,2
14:14:52,905,16,20,5,9,4
14:14:53,886,17,13,8,8,4
14:14:54,913,16,22,6,9,4
14:14:55,904,20,26,10,6,3
14:14:56,962,26,28,5,5,1
14:14:57,930,19,19,7,6,6
14:14:58,894,19,22,7,10,5
14:14:59,950,19,22,2,6,1
14:15:00,941,29,20,6,8,2
14:15:01,922,18,17,5,8,4
14:15:02,920,14,27,7,9,4
14:15:03,946,12,23,3,8,2
14:15:04,886,14,20,3,14,4
14:15:05,927,19,20,6,3,2
14:15:06,927,23,21,5,4,6
14:15:07,892,21,21,4,7,8
14:15:08,947,27,23,7,8,2
14:15:09,929,24,22,7,7,3
14:15:10,931,20,19,2,8,1
14:15:11,907,14,26,8,10,5
14:15:12,958,20,17,6,24,2
14:15:13,949,15,20,5,5,1
14:15:14,849,20,24,8,9,5
14:15:15,895,14,20,7,8,2
14:15:16,891,18,28,5,4,4
14:15:17,866,14,21,3,8,5
14:15:18,898,16,26,11,13,7
14:15:19,933,21,20,9,4,9
14:15:20,885,18,23,3,12,5
14:15:21,880,13,19,7,9,2
14:15:22,924,17,12,10,12,5
14:15:23,883,25,19,5,11,5
14:15:24,930,16,23,6,9,5
14:15:25,960,22,22,7,4,1
14:15:26,922,12,16,5,10,9
14:15:27,871,19,25,11,10,5
14:15:28,908,22,24,9,4,1
14:15:29,931,25,24,7,9,5
14:15:30,967,16,19,4,7,6
14:15:31,853,11,28,5,10,4
14:15:32,929,19,15,8,12,5
14:15:33,895,17,21,7,6,2
14:15:34,890,18,23,6,6,3
14:15:35,924,22,22,8,8,2
14:15:36,943,16,27,6,16,6
14:15:37,916,18,23,10,8,6
14:15:38,956,23,23,4,5,7
14:15:39,948,17,23,5,7,4
14:15:40,887,15,11,8,9,3
14:15:41,971,17,18,7,10,7
14:15:42,893,23,25,5,5,4
14:15:43,900,17,28,5,6,3
14:15:44,932,10,19,8,10,2
14:15:45,891,8,20,1,9,5
14:15:46,1007,16,23,7,4,1
14:15:47,940,11,23,3,11,4
14:15:48,956,17,29,6,9,4
14:15:49,931,23,24,10,2,2
14:15:50,918,25,25,6,9,3
14:15:51,906,8,16,6,9,3
14:15:52,919,8,17,7,12,6
14:15:53,871,14,24,6,3,5
14:15:54,976,16,15,6,9,3
14:15:55,915,19,23,5,5,1
14:15:56,939,23,19,9,8,4
14:15:57,939,10,15,6,5,2
14:15:58,947,14,30,8,7,4
14:15:59,936,26,28,10,5,4
14:16:00,950,16,20,9,4,10
14:16:01,887,18,20,6,6,3
14:16:02,951,15,31,4,6,5
14:16:03,935,18,19,8,8,5
14:16:04,924,17,19,8,8,4
14:16:05,940,15,17,5,7,4
14:16:06,879,13,25,8,7,5
14:16:07,880,14,23,6,11,4
14:16:08,961,28,24,7,5,6
14:16:09,863,14,14,7,8,4
14:16:10,908,13,21,3,7,2
14:16:11,875,20,23,8,7,3
14:16:12,929,23,20,3,4,3
14:16:13,914,15,25,9,7,4
14:16:14,946,26,21,7,7,6
14:16:15,926,16,18,5,7,3
14:16:16,864,15,31,12,5,11
14:16:17,911,14,20,4,5,3
14:16:18,861,18,20,5,5,3
14:16:19,890,22,20,9,4,6
14:16:20,902,16,20,10,13,9
14:16:21,889,26,23,8,6,6
14:16:22,921,16,24,5,11,1
14:16:23,880,15,23,8,11,1
14:16:24,967,13,18,12,9,9
14:16:25,919,19,13,8,7,7
14:16:26,939,18,22,9,10,2
14:16:27,917,20,18,5,6,3
14:16:28,978,15,15,6,12,3
14:16:29,916,15,17,7,13,1
14:16:30,848,16,14,7,5,4
14:16:31,914,17,15,6,11,5
14:16:32,939,18,19,7,9,3
14:16:33,923,15,10,8,9,7
14:16:34,909,21,21,1,10,5
14:16:35,903,15,12,6,9,5
14:16:36,960,15,20,5,5,4
14:16:37,910,10,12,6,12,1
14:16:38,922,20,20,7,5,0
14:16:39,903,23,22,9,8,1
14:16:40,857,22,18,11,7,1
14:16:41,912,24,11,7,12,4
14:16:42,893,23,11,12,8,4
14:16:43,882,28,14,6,7,4
14:16:44,854,25,18,3,11,3
14:16:45,955,19,9,8,7,5
14:16:46,853,11,20,5,11,2
14:16:47,919,20,17,6,9,5
14:16:48,890,11,17,8,8,6
14:16:49,858,22,17,5,6,4
14:16:50,917,27,23,6,5,3
14:16:51,874,21,22,4,8,5
14:16:52,909,19,17,10,5,9
14:16:53,904,17,20,9,6,6
14:16:54,893,19,13,13,9,5
14:16:55,849,20,16,12,7,6
14:16:56,868,11,24,5,7,3
14:16:57,838,18,13,7,13,1
14:16:58,851,14,16,9,4,1
14:16:59,861,11,11,6,6,4
14:17:00,868,17,18,10,8,3
14:17:01,897,19,13,11,7,5
14:17:02,857,11,14,8,5,7
14:17:03,896,22,21,9,7,6
14:17:04,860,19,16,3,9,3
14:17:05,835,20,11,2,6,3
14:17:06,912,30,20,10,6,8
14:17:07,913,26,20,8,5,4
14:17:08,804,20,10,6,9,5
14:17:09,863,23,16,4,9,2
14:17:10,853,14,13,8,12,8
14:17:11,896,17,8,7,8,2
14:17:12,857,16,10,3,6,6
14:17:13,870,24,12,4,1,2
14:17:14,860,21,17,5,5,3
14:17:15,837,19,15,4,4,4
14:17:16,959,40,19,5,1,2
14:17:17,915,27,16,7,4,4
14:17:18,902,16,16,7,8,6
14:17:19,838,21,7,6,5,3
14:17:20,861,19,15,5,10,4
14:17:21,920,17,10,10,9,6
14:17:22,881,27,15,4,8,4
14:17:23,846,32,11,5,8,3
14:17:24,894,23,15,8,2,1
14:17:25,816,19,10,5,4,7
14:17:26,891,23,18,7,4,7
14:17:27,856,13,14,6,7,4
14:17:28,847,11,10,6,7,1
14:17:29,841,20,11,6,8,7
14:17:30,859,14,9,8,9,9
14:17:31,846,17,25,5,9,2
14:17:32,909,15,18,4,11,6
14:17:33,847,15,14,5,5,7
14:17:34,855,19,10,6,11,4
14:17:35,878,13,17,5,7,1
14:17:36,856,16,10,6,8,9
14:17:37,882,15,14,3,10,4
14:17:38,905,28,16,8,3,6
14:17:39,887,21,15,4,7,3
14:17:40,812,22,10,7,5,7
14:17:41,792,18,13,9,11,0
14:17:42,832,18,13,10,9,2
14:17:43,835,18,9,9,5,3
14:17:44,853,19,11,5,4,2
14:17:45,831,16,10,6,10,4
14:17:46,897,16,9,6,9,3
14:17:47,849,22,14,6,8,5
14:17:48,860,24,8,9,3,2
14:17:49,838,17,7,3,6,0
14:17:50,819,27,10,7,14,5
14:17:51,809,25,16,8,7,2
14:17:52,844,18,13,4,5,6
14:17:53,865,24,14,8,10,3
14:17:54,849,24,12,5,11,0
14:17:55,916,26,8,5,8,3
14:17:56,832,11,9,6,7,2
14:17:57,784,19,9,8,6,1
14:17:58,839,15,12,8,5,4
14:17:59,850,16,7,12,10,7
14:18:00,807,20,8,4,10,3
14:18:01,827,21,9,6,11,6
14:18:02,842,14,8,7,18,1
14:18:03,832,21,8,7,7,4
14:18:04,770,14,16,7,5,2
14:18:05,817,23,10,4,13,7
14:18:06,836,32,15,7,8,0
14:18:07,826,23,9,8,4,3
14:18:08,811,15,5,8,8,2
14:18:09,814,29,11,13,6,2
14:18:10,821,26,9,4,12,4
14:18:11,842,15,11,2,10,8
14:18:12,843,15,12,5,8,5
14:18:13,803,13,5,8,8,4
14:18:14,838,21,15,6,6,9
14:18:15,826,9,8,2,2,1
14:18:16,774,20,9,1,13,3
14:18:17,805,16,8,8,9,2
14:18:18,806,13,5,1,7,6
14:18:19,798,16,10,9,9,2
14:18:20,862,19,9,4,12,6
14:18:21,807,11,7,5,7,0
14:18:22,793,12,6,5,10,3
14:18:23,824,16,9,7,8,3
14:18:24,812,16,12,6,6,3
14:18:25,798,12,3,7,3,1
14:18:26,766,16,8,9,3,5
14:18:27,801,12,16,8,6,6
14:18:28,784,11,14,8,9,3
14:18:29,825,11,13,10,10,3
14:18:30,815,22,13,6,7,1
14:18:31,793,14,7,4,6,0
14:18:32,887,10,9,9,7,2
14:18:33,852,22,11,2,4,5
14:18:34,886,19,12,8,3,5
14:18:35,794,16,11,5,4,4
14:18:36,830,10,10,11,6,2
14:18:37,801,15,14,7,12,2
14:18:38,823,13,7,7,5,5
14:18:39,795,18,4,4,9,4
14:18:40,779,17,7,9,8,2
14:18:41,832,9,9,7,9,3
14:18:42,777,21,14,3,4,5
14:18:43,751,16,11,3,10,4
14:18:44,767,9,9,8,3,2
14:18:45,750,22,2,5,5,6
14:18:46,857,21,9,7,10,2
14:18:47,844,17,6,11,11,1
14:18:48,849,13,8,7,5,3
14:18:49,827,10,9,7,6,5
14:18:50,766,14,16,6,8,2
14:18:51,819,22,7,5,7,3
14:18:52,776,17,9,8,6,2
14:18:53,804,17,12,7,8,2
14:18:54,764,27,11,2,6,5
14:18:55,747,12,4,2,9,2
14:18:56,762,14,7,10,6,2
14:18:57,776,11,3,5,6,1
14:18:58,783,12,8,9,11,4
14:18:59,785,12,9,16,7,4
14:19:00,801,16,6,8,4,2
14:19:01,765,11,5,5,9,5
14:19:02,733,10,9,4,11,5
14:19:03,764,13,11,6,9,4
14:19:04,751,12,7,3,5,4
14:19:05,773,20,7,7,13,1
14:19:06,834,18,7,8,7,2
14:19:07,772,15,11,10,3,3
14:19:08,755,24,6,10,10,1
14:19:09,795,20,9,4,6,4
14:19:10,816,29,9,2,5,2
14:19:11,810,25,11,8,7,2
14:19:12,850,26,8,4,8,3
14:19:13,757,22,13,6,2,2
14:19:14,776,13,8,8,11,6
14:19:15,776,16,7,5,6,1
14:19:16,820,10,10,7,3,2
14:19:17,848,16,7,7,8,7
14:19:18,809,31,8,4,11,1
14:19:19,760,16,10,1,10,6
14:19:20,780,21,5,5,10,3
14:19:21,746,15,5,2,6,5
14:19:22,759,20,14,5,3,6
14:19:23,796,16,10,6,7,2
14:19:24,833,11,10,6,6,1
14:19:25,834,17,8,5,9,3
14:19:26,748,12,5,5,10,7
14:19:27,771,18,10,4,3,1
14:19:28,758,24,10,6,6,4
14:19:29,793,21,7,4,12,1
14:19:30,799,11,9,3,5,1
14:19:31,815,15,7,7,12,5
14:19:32,773,22,13,3,5,4
14:19:33,823,14,10,5,3,4
14:19:34,782,11,8,4,6,2
14:19:35,817,20,8,5,10,8
14:19:36,766,15,9,4,8,3
14:19:37,833,4,11,7,5,1
14:19:38,804,17,12,4,7,3
14:19:39,790,15,8,5,9,2
14:19:40,738,17,12,12,9,4
14:19:41,827,12,6,7,8,5
14:19:42,790,21,8,8,4,5
14:19:43,741,12,5,7,9,5
14:19:44,712,12,6,5,8,0
14:19:45,726,17,10,5,6,3
14:19:46,769,10,4,4,5,2
14:19:47,819,14,12,10,8,3
14:19:48,772,12,7,3,7,1
14:19:49,792,12,7,3,6,2
14:19:50,781,11,15,5,6,3
14:19:51,771,16,4,5,12,2
14:19:52,831,17,10,5,4,2
14:19:53,750,9,8,5,5,3
14:19:54,748,17,2,6,7,4
14:19:55,747,5,8,10,6,2
14:19:56,756,7,9,5,6,5
14:19:57,835,12,9,6,6,2
14:19:58,782,8,11,4,7,1
14:19:59,793,10,12,4,6,4
14:20:00,701,16,7,9,6,4
14:20:01,820,9,13,4,3,4
14:20:02,763,12,9,10,7,1
14:20:03,773,15,8,3,7,5
14:20:04,709,5,5,9,7,2
14:20:05,746,15,9,2,7,3
14:20:06,757,13,9,5,12,6
14:20:07,753,6,10,5,20,6
14:20:08,770,24,8,5,7,2
14:20:09,735,21,10,8,7,4
14:20:10,731,10,5,4,7,5
14:20:11,707,13,6,7,9,5
14:20:12,783,10,7,3,2,5
14:20:13,717,4,8,7,11,2
14:20:14,704,6,9,2,8,1
14:20:15,714,10,6,7,11,4
14:20:16,732,12,9,5,8,2
14:20:17,777,12,6,2,5,6
14:20:18,738,10,7,5,4,2
14:20:19,716,20,5,8,8,3
14:20:20,748,15,4,5,3,1
14:20:21,743,12,8,4,15,0
14:20:22,712,12,10,3,3,3
14:20:23,792,13,8,3,9,5
14:20:24,747,8,6,6,13,4
14:20:25,793,15,6,10,12,6
14:20:26,706,13,14,7,6,1
14:20:27,736,17,11,7,4,2
14:20:28,747,14,4,8,7,6
14:20:29,739,16,5,4,5,4
14:20:30,780,19,7,3,3,4
14:20:31,783,12,6,3,10,2
14:20:32,795,16,3,6,8,4
14:20:33,737,17,6,4,6,6
14:20:34,767,21,8,4,5,2
14:20:35,788,20,9,7,7,3
14:20:36,845,17,8,8,4,2
14:20:37,874,16,12,4,7,6
14:20:38,738,7,9,9,4,3
14:20:39,747,13,10,4,9,5
14:20:40,764,22,12,4,4,5
14:20:41,772,17,9,5,7,2
14:20:42,843,13,10,3,5,4
14:20:43,741,22,6,7,11,3
14:20:44,816,19,8,4,4,3
14:20:45,728,11,10,8,8,1
14:20:46,791,23,11,5,9,2
14:20:47,751,19,10,7,8,2
14:20:48,755,16,7,7,3,2
14:20:49,829,17,5,4,4,1
14:20:50,754,13,7,4,6,4
14:20:51,768,20,12,5,8,3
14:20:52,796,14,8,5,10,3
14:20:53,745,19,4,5,4,1
14:20:54,765,33,8,4,5,3
14:20:55,749,20,8,5,4,6
14:20:56,746,18,8,5,6,4
14:20:57,825,14,9,5,8,2
14:20:58,803,12,14,5,7,5
14:20:59,769,17,6,3,9,6
14:21:00,746,21,10,6,6,3
14:21:01,785,19,13,3,7,7
14:21:02,712,21,12,6,6,3
14:21:03,830,25,16,8,6,2
14:21:04,774,25,9,4,8,7
14:21:05,746,24,9,8,4,4
14:21:06,746,27,8,2,5,6
14:21:07,771,22,14,2,7,6
14:21:08,784,21,8,9,8,1
14:21:09,765,20,7,5,5,4
14:21:10,725,23,15,5,7,3
14:21:11,767,25,4,2,13,3
14:21:12,768,24,6,5,7,3
14:21:13,709,19,9,5,8,5
14:21:14,693,23,8,3,8,6
14:21:15,766,20,16,6,6,3
14:21:16,797,17,6,7,5,4
14:21:17,755,28,5,7,9,3
14:21:18,848,22,9,5,12,5
14:21:19,752,17,6,6,5,1
14:21:20,767,25,6,4,6,5
14:21:21,754,14,16,7,4,6
14:21:22,711,22,6,1,10,3
14:21:23,740,12,5,4,6,3
14:21:24,791,14,2,7,9,0
14:21:25,750,15,15,0,2,1
14:21:26,819,26,12,4,7,3
14:21:27,724,17,10,6,2,0
14:21:28,785,12,5,14,4,7
14:21:29,754,16,6,7,10,7
14:21:30,799,17,12,3,5,5
14:21:31,788,15,15,6,9,4
14:21:32,742,14,9,5,8,6
14:21:33,763,17,9,6,3,6
14:21:34,783,16,8,7,4,7
14:21:35,719,19,6,3,7,2
14:21:36,719,17,10,5,2,3
14:21:37,835,23,8,5,10,6
14:21:38,856,17,7,4,6,6
14:21:39,725,12,8,4,7,6
14:21:40,748,14,12,4,11,3
14:21:41,765,7,8,3,8,3
14:21:42,772,9,4,5,5,2
